learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,3,0.201,0.881,1,0.148956,8
2,8,4,0.201,0.881,1,0.586609,7
2,8,6,0.201,0.881,1,0.662598,0
2,8,7,0.201,0.881,1,0.755219,2
3,10,7,0.215,0.875,1,0.555298,7
4,13,1,0.229,0.865,1,0.779663,6
4,13,5,0.229,0.865,1,0.14975,9
4,13,7,0.229,0.865,1,0.044525,4
4,13,10,0.229,0.865,1,0.127167,8
5,9,3,0.22,0.871,1,0.105164,3
5,9,6,0.22,0.871,1,0.480164,8
5,9,8,0.22,0.871,1,0.344116,5
6,19,1,0.22,0.863,1,0.090088,7
6,19,4,0.22,0.863,1,0.556244,4
6,19,9,0.22,0.863,1,0.628662,1
6,19,10,0.22,0.863,1,0.279633,2
6,19,14,0.22,0.863,1,0.934357,8
6,19,15,0.22,0.863,1,0.364899,0
6,19,16,0.22,0.863,1,0.627655,6
6,19,18,0.22,0.863,1,0.542145,9
8,10,0,0.223,0.887,1,0.065704,2
8,10,2,0.223,0.887,1,0.064545,3
8,10,6,0.223,0.887,1,0.758301,7
8,10,8,0.223,0.887,1,0.759735,6
9,13,0,0.199,0.871,1,0.035645,7
9,13,2,0.199,0.871,1,0.381897,2
9,13,12,0.199,0.871,1,0.542877,0
10,7,6,0.2,0.876,1,0.749298,4
12,19,4,0.221,0.877,1,0.987518,6
12,19,13,0.221,0.877,1,0.752808,2
12,19,16,0.221,0.877,1,0.753387,1
13,8,4,0.232,0.87,1,0.037689,6
14,7,3,0.219,0.871,1,0.729187,9
14,7,5,0.219,0.871,1,0.529083,4
15,15,10,0.218,0.879,1,0.612457,5
16,8,5,0.201,0.854,1,0.204102,8
17,16,1,0.22,0.885,1,0.273132,8
17,16,5,0.22,0.885,1,0.352722,3
17,16,6,0.22,0.885,1,0.745056,9
17,16,9,0.22,0.885,1,0.428162,1
18,10,7,0.213,0.871,1,0.432617,6
19,5,4,0.203,0.874,1,0.027893,9
20,16,4,0.203,0.875,1,0.442047,9
20,16,12,0.203,0.875,1,0.662262,2
20,16,14,0.203,0.875,1,0.052917,3
21,6,0,0.224,0.868,1,0.658783,7
22,11,6,0.213,0.886,1,0.493195,5
22,11,10,0.213,0.886,1,0.857819,8
24,12,2,0.204,0.882,1,0.265686,5
24,12,3,0.204,0.882,1,0.875488,8
24,12,11,0.204,0.882,1,0.372131,2
25,15,4,0.222,0.878,1,0.775116,0
25,15,8,0.222,0.878,1,0.959839,4
25,15,12,0.222,0.878,1,0.265015,6
25,15,13,0.222,0.878,1,0.298706,9
25,15,14,0.222,0.878,1,0.926422,8
26,20,5,0.21,0.877,1,0.047729,4
26,20,7,0.21,0.877,1,0.00528,5
26,20,18,0.21,0.877,1,0.251404,7
27,10,0,0.197,0.884,1,0.255035,5
27,10,9,0.197,0.884,1,0.153931,4
28,20,1,0.222,0.858,1,0.232788,1
28,20,2,0.222,0.858,1,0.033752,2
29,20,3,0.225,0.848,1,0.31778,0
29,20,18,0.225,0.848,1,0.58783,4
30,13,1,0.214,0.883,1,0.608093,6
30,13,8,0.214,0.883,1,0.901794,2
30,13,11,0.214,0.883,1,0.008209,1
32,15,1,0.224,0.892,1,0.889771,2
32,15,6,0.224,0.892,1,0.446594,3
32,15,10,0.224,0.892,1,0.648651,1
32,15,14,0.224,0.892,1,0.856903,6
33,22,9,0.215,0.885,1,0.226044,6
33,22,14,0.215,0.885,1,0.663269,9
33,22,17,0.215,0.885,1,0.60675,4
33,22,21,0.215,0.885,1,0.844818,5
34,3,0,0.204,0.891,1,0.899719,5
35,23,10,0.211,0.883,1,0.669617,5
