learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,1,0.508331,4
1,4,1,0.238,0.877,1,0.811279,6
2,8,7,0.201,0.881,1,0.046478,9
3,10,4,0.215,0.875,1,0.142456,2
3,10,7,0.215,0.875,1,0.391174,4
3,10,8,0.215,0.875,1,0.855286,1
3,10,9,0.215,0.875,1,0.738617,8
4,13,0,0.229,0.865,1,0.918121,2
4,13,3,0.229,0.865,1,0.503265,8
5,9,1,0.22,0.871,1,0.178802,2
5,9,5,0.22,0.871,1,0.838074,4
6,19,1,0.22,0.863,1,0.785736,4
6,19,4,0.22,0.863,1,0.471008,2
6,19,8,0.22,0.863,1,0.783325,0
6,19,13,0.22,0.863,1,0.034332,6
6,19,16,0.22,0.863,1,0.097107,1
7,8,3,0.209,0.866,1,0.837982,0
7,8,6,0.209,0.866,1,0.377655,4
8,10,0,0.223,0.887,1,0.429718,4
8,10,3,0.223,0.887,1,0.392487,2
8,10,4,0.223,0.887,1,0.717529,0
8,10,6,0.223,0.887,1,0.688721,8
8,10,9,0.223,0.887,1,0.052795,7
9,13,0,0.199,0.871,1,0.714905,5
9,13,1,0.199,0.871,1,0.14325,4
9,13,4,0.199,0.871,1,0.269379,0
9,13,9,0.199,0.871,1,0.036774,6
10,7,3,0.2,0.876,1,0.203827,4
12,19,4,0.221,0.877,1,0.252869,4
12,19,14,0.221,0.877,1,0.544464,9
12,19,15,0.221,0.877,1,0.778229,0
12,19,17,0.221,0.877,1,0.401733,6
13,8,0,0.232,0.87,1,0.680054,6
13,8,4,0.232,0.87,1,0.360931,0
13,8,5,0.232,0.87,1,0.676239,7
14,7,3,0.219,0.871,1,0.376343,2
15,15,6,0.218,0.879,1,0.935913,2
15,15,12,0.218,0.879,1,0.526611,3
16,8,2,0.201,0.854,1,0.123169,7
16,8,4,0.201,0.854,1,0.092194,5
16,8,7,0.201,0.854,1,0.095917,4
17,16,0,0.22,0.885,1,0.652649,7
17,16,6,0.22,0.885,1,0.867432,5
17,16,13,0.22,0.885,1,0.433502,8
17,16,14,0.22,0.885,1,0.700836,2
18,10,2,0.213,0.871,1,0.125336,2
18,10,6,0.213,0.871,1,0.872009,0
19,5,0,0.203,0.874,1,0.067017,0
20,16,3,0.203,0.875,1,0.113037,0
20,16,13,0.203,0.875,1,0.809113,5
20,16,15,0.203,0.875,1,0.683746,8
22,11,5,0.213,0.886,1,0.141663,8
22,11,9,0.213,0.886,1,0.833374,5
24,12,2,0.204,0.882,1,0.887543,5
24,12,7,0.204,0.882,1,0.039185,7
25,15,4,0.222,0.878,1,0.935577,5
25,15,9,0.222,0.878,1,0.473083,7
26,20,3,0.21,0.877,1,0.057098,5
26,20,16,0.21,0.877,1,0.585907,8
27,10,4,0.197,0.884,1,0.395355,3
27,10,9,0.197,0.884,1,0.959015,9
28,20,6,0.222,0.858,1,0.432098,9
28,20,15,0.222,0.858,1,0.768158,0
28,20,17,0.222,0.858,1,0.594727,4
29,20,1,0.225,0.848,1,0.387054,5
29,20,10,0.225,0.848,1,0.171814,8
29,20,12,0.225,0.848,1,0.35321,3
29,20,13,0.225,0.848,1,0.398376,9
29,20,14,0.225,0.848,1,0.587372,2
29,20,17,0.225,0.848,1,0.500549,1
30,13,1,0.214,0.883,1,0.685699,2
30,13,5,0.214,0.883,1,0.811157,0
30,13,11,0.214,0.883,1,0.753784,4
31,10,2,0.21,0.878,1,0.123535,2
31,10,3,0.21,0.878,1,0.525269,1
32,15,0,0.224,0.892,1,0.595459,2
32,15,3,0.224,0.892,1,0.662598,3
33,22,14,0.215,0.885,1,0.957611,2
33,22,16,0.215,0.885,1,0.560364,7
34,3,1,0.204,0.891,1,0.681335,5
34,3,2,0.204,0.891,1,0.174225,8
35,23,1,0.211,0.883,1,0.545532,3
35,23,2,0.211,0.883,1,0.913147,8
35,23,5,0.211,0.883,1,0.613403,5
35,23,7,0.211,0.883,1,0.077209,2
35,23,9,0.211,0.883,1,0.105957,0
35,23,10,0.211,0.883,1,0.950592,7
35,23,13,0.211,0.883,1,0.084839,9
35,23,14,0.211,0.883,1,0.453491,1
35,23,20,0.211,0.883,1,0.685272,4
36,19,5,0.226,0.864,1,0.097961,0
36,19,8,0.226,0.864,1,0.771729,3
36,19,11,0.226,0.864,1,0.401978,7
36,19,12,0.226,0.864,1,0.488647,8
37,9,0,0.204,0.862,1,0.463745,7
